change,filingDate,id,name,share,symbol,transactionCode,transactionDate,transactionPrice,DollarVolume,Transaction Type
7,2020-07-22,0001771340-20-000007,Taneja Vaibhav,2806,TSLA,M,2020-07-20,276.59,1936.1299999999999,Buy
-250,2020-07-21,0001771364-20-000012,Kirkhorn Zachary,11581,TSLA,S,2020-07-17,1513.45,-378362.5,Sale
-300,2020-07-14,0001790565-20-000008,Baglino Andrew D,4122,TSLA,S,2020-07-10,1395.78,-418734.0,Sale
200,2020-07-14,0001790565-20-000008,Baglino Andrew D,4422,TSLA,M,2020-07-10,241.93,48386.0,Buy
-3000,2020-07-06,0001584518-20-000008,Guillen Jerome M,9752,TSLA,S,2020-07-01,1083.5,-3250500.0,Sale
3000,2020-07-06,0001584518-20-000008,Guillen Jerome M,12752,TSLA,M,2020-07-01,258.18,774540.0,Buy
-300,2020-06-12,0001790565-20-000007,Baglino Andrew D,4222,TSLA,S,2020-06-10,991.47,-297441.0,Sale
200,2020-06-12,0001790565-20-000007,Baglino Andrew D,4522,TSLA,M,2020-06-10,241.93,48386.0,Buy
-144,2020-06-09,0001771364-20-000011,Guillen Jerome M,9752,TSLA,F,2020-06-08,923.85,-133034.4,Sale
-122,2020-06-09,0001771364-20-000011,Guillen Jerome M,9896,TSLA,F,2020-06-08,923.85,-112709.7,Sale
-500,2020-06-09,0001771364-20-000010,Taneja Vaibhav,2799,TSLA,S,2020-06-08,949.76,-474880.0,Sale
